SID,DID,Source,Destination,Passengers,Seats,Flights,Distance,Date,SPopulation,DPopulation
MSY,MIA,"New Orleans, LA","Miami, FL",3509,5662,38,674,199006,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",5538,13200,88,674,199010,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",5242,8980,62,674,199003,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",288,512,4,674,199009,1263257,8149380
SAT,MIA,"San Antonio, TX","Miami, FL",11,148,1,1143,199005,1410627,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",6318,13200,88,674,199006,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",2673,7710,60,674,199001,1263257,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",381,552,3,1501,199005,2548237,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",3705,7973,55,674,199002,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",2153,3968,31,674,199007,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",111,357,3,674,199010,1263257,8149380
TLH,MIA,"Tallahassee, FL","Miami, FL",3482,7686,117,403,199010,260653,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",96,118,1,1501,199009,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",79,200,2,1501,199004,2548237,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",1476,2944,23,674,199006,1263257,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",154,324,3,674,199011,1263257,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",5492,9198,63,1501,199003,2548237,8149380
TLH,MIA,"Tallahassee, FL","Miami, FL",4915,7593,116,403,199005,260653,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",526,800,2,1501,199003,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",6991,8030,55,1501,199011,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",5174,8614,59,1501,199005,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",3034,8292,28,1501,199004,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",179,184,1,1501,199002,2548237,8149380
MSY,MIA,"New Orleans, LA","Miami, FL",3017,4369,29,674,199011,1263257,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",143,143,1,1501,199011,2548237,8149380
MSP,MIA,"Minneapolis, MN","Miami, FL",5531,8176,56,1501,199007,2548237,8149380
TLH,MIA,"Tallahassee, FL","Miami, FL",4006,7371,112,403,199011,260653,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4782,6447,55,595,199011,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",18385,27953,109,595,199002,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6248,8820,63,595,199011,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",68,146,1,595,199011,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",61,146,1,595,199011,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",10794,14542,97,1197,199003,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3122,4810,26,595,199002,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",5675,7844,53,595,199002,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",85,98,1,595,199002,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2618,6324,31,595,199002,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1274,1496,8,1197,199003,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",958,1496,8,1197,199006,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3258,7106,38,595,199010,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3896,4779,27,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",450,590,5,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",6638,8550,57,1197,199009,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8450,19592,62,595,199011,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",715,1870,10,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2567,2816,22,1197,199006,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9849,20817,81,595,199011,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",74,108,1,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",8366,12201,83,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",394,512,4,1197,199009,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",99,194,2,595,199011,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199010,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",197,284,2,595,199010,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8391,17464,118,595,199010,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199010,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",12250,27756,108,595,199010,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4134,7874,31,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",138,1232,8,1197,199010,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",2982,7232,64,1182,199009,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",20137,31611,123,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",411,510,5,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1761,6946,23,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10096,17017,91,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",767,1020,5,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9277,17020,115,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1973,2286,9,595,199006,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4905,5514,31,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",546,574,2,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",9996,13083,89,1197,199010,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",172,204,1,595,199006,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",413,472,4,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",7666,8700,58,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",906,1496,8,1197,199010,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",159,256,2,1197,199010,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2878,7956,39,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",150,284,2,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8415,17410,58,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",190,198,2,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",14220,29041,113,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3288,4470,30,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6500,22120,70,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2536,3375,28,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3870,5735,31,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9393,17464,118,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2823,8848,28,595,199009,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",202,321,3,595,199009,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6031,10160,40,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4307,5550,30,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2794,3378,28,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4038,4945,33,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6224,8938,63,595,199010,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6354,17696,56,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2998,4588,31,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3339,7620,30,595,199005,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8482,21505,115,595,199005,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",389,472,4,1197,199011,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",18448,29555,115,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",169,198,2,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1451,6342,21,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",13560,21879,117,595,199006,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3888,9480,30,595,199003,3087755,8149380
MDW,MIA,"Chicago, IL","Miami, FL",30,120,1,1182,199010,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",3328,6102,54,1182,199010,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10489,17022,57,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",211,354,3,1197,199007,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1460,1938,16,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",10723,14550,97,1197,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",6554,7936,62,1197,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1008,1358,7,1197,199006,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",5638,9944,88,1182,199007,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",52,105,1,1182,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3802,4557,31,1197,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1065,1683,9,1197,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1676,2124,12,1197,199007,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",5024,6780,60,1182,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1578,2937,11,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",6321,9900,66,1197,199002,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",5933,8927,79,1182,199002,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",261,315,3,1182,199002,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10638,22253,119,595,199003,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9,120,1,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",7648,8550,57,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",205,1386,9,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",907,1309,7,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2489,4070,22,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4689,5487,31,1197,199008,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",7824,9450,63,1197,199008,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10786,17350,58,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",483,2175,15,595,199003,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8193,11285,61,595,199003,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",305,568,4,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199011,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",350,408,2,595,199010,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",5201,8584,58,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4715,9990,54,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",65,120,1,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3472,5178,34,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",132,240,1,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2726,8532,27,595,199001,3087755,8149380
BUF,MIA,"Buffalo, NY","Miami, FL",53,146,1,1185,199004,1190154,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",100,100,1,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1437,8265,57,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",19353,38944,152,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",93,207,2,595,199001,3087755,8149380
MDW,MIA,"Chicago, IL","Miami, FL",5986,9718,86,1182,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199009,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",5039,7078,46,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3180,9796,31,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",0,0,1,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",382,1386,9,1197,199008,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",382,924,6,1197,199009,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",87,118,1,1197,199008,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8779,17358,58,595,199001,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",167,236,2,1197,199006,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",15011,28784,112,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1,142,1,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",5917,17578,94,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3622,7620,30,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1880,6528,32,595,199001,3087755,8149380
MDW,MIA,"Chicago, IL","Miami, FL",7112,10509,93,1182,199003,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",73,107,1,595,199001,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3615,7548,37,595,199003,3087755,8149380
MDW,MIA,"Chicago, IL","Miami, FL",5237,6893,61,1182,199012,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",7638,10291,67,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1122,1496,8,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",83,142,1,1197,199005,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",183,214,2,595,199008,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",850,1496,8,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4176,5432,28,1197,199005,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1161,1480,8,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2565,3177,26,595,199008,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",54,236,2,1197,199001,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",11669,17765,95,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",95,142,1,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",7055,12270,41,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",377,485,5,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",15761,27228,114,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1360,3160,10,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6377,9253,66,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2296,3141,27,595,199012,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",369,740,4,1197,199001,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6348,9487,53,595,199012,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4465,8549,57,1197,199001,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8816,12284,83,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1323,1836,9,595,199012,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8775,12700,50,595,199012,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1030,1496,8,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",114,290,1,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4609,8850,59,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",12074,18000,120,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",148,924,6,1197,199004,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",114,210,2,1182,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",749,816,4,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2872,4998,34,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4159,7749,27,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4181,5399,27,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3872,8010,30,1197,199001,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",221,354,3,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",145,204,1,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",401,1232,8,1197,199006,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2039,2478,14,1197,199012,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",7291,8850,59,1197,199012,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1125,6342,21,595,199010,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",868,1496,8,1197,199008,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",1537,1870,10,1197,199012,16395048,8149380
MDW,MIA,"Chicago, IL","Miami, FL",4486,10170,90,1182,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",365,472,4,1197,199012,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",19125,31047,121,595,199003,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2776,3584,28,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3494,4539,17,1197,199012,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3020,3968,31,1197,199012,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",7386,10730,58,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",368,1078,7,1197,199012,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2934,3444,12,1197,199012,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",6077,7350,50,1197,199012,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3052,4440,30,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3409,7112,28,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2389,4200,28,1197,199002,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",100,100,1,595,199003,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",37,98,1,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",209,426,3,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",12640,23876,94,595,199010,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",383,1078,7,1197,199007,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3297,5365,29,1197,199003,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2908,6936,34,595,199004,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9905,21692,116,595,199004,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2322,3969,27,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2385,2599,13,1197,199002,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10226,17578,94,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",536,710,5,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",8792,16872,114,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",6532,10668,42,595,199007,3087755,8149380
MDW,MIA,"Chicago, IL","Miami, FL",6779,10509,93,1182,199008,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",417,816,4,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",1235,5738,19,595,199007,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",120,148,1,1197,199004,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",251,315,3,595,199007,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",982,1496,8,1197,199004,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",11778,17250,115,1197,199004,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",106,122,1,595,199007,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2197,5550,30,1197,199004,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",9184,22752,72,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3814,4917,33,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",17170,28013,109,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2670,3514,29,595,199007,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",4314,5735,31,595,199007,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",8561,12054,42,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2417,4263,29,1197,199004,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",189,204,1,1197,199002,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",10070,16933,59,1197,199004,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",836,1400,7,1197,199006,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",144,214,2,595,199010,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",3538,5370,30,595,199010,3087755,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2623,3132,29,1197,199008,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",286,287,1,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",3640,5997,30,1197,199005,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",49,236,2,1197,199003,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",2539,4377,29,1197,199004,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",260,590,5,1197,199004,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",6465,7938,54,1197,199006,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",7490,8379,57,1197,199011,16395048,8149380
ORD,MIA,"Chicago, IL","Miami, FL",4059,4851,33,1197,199008,16395048,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",56,145,1,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",10903,21172,67,595,199008,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",5125,10846,58,595,199009,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",587,1020,5,595,199009,3087755,8149380
ATL,MIA,"Atlanta, GA","Miami, FL",2425,4022,22,595,199009,3087755,8149380
