SID,DID,Source,Destination,Passengers,Seats,Flights,Distance,Date,SPopulation,DPopulation
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,18,967,200506,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",4433,5828,31,921,200507,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",7968,8525,65,920,200503,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",4242,5828,31,921,200512,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",48,59,1,921,200505,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",134,144,1,920,200505,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",3719,4408,31,921,200503,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",0,173,1,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",2374,4220,29,921,200505,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",2970,4083,31,921,200503,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",3892,5828,31,921,200505,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",28407,32116,217,920,200507,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",1050,1720,8,921,200512,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",31513,36704,248,920,200512,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",710,1330,70,295,200511,248066,10886318
DCA,MIA,"Washington, DC","Miami, FL",22651,29008,196,920,200510,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",490,1292,68,295,200507,248066,10886318
DCA,MIA,"Washington, DC","Miami, FL",12262,16046,113,920,200501,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",702,1159,61,295,200512,248066,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,23,967,200511,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",32,59,1,921,200512,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",630,728,4,921,200503,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,4,967,200502,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",604,1290,6,921,200508,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,6,967,200512,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",3600,5640,30,921,200511,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",1935,3870,30,921,200501,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,28,967,200512,42063,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,29,967,200512,42063,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,17,967,200510,42063,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,39,967,200510,42063,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,8,967,200510,42063,10886318
DCA,MIA,"Washington, DC","Miami, FL",6952,7803,60,920,200502,10458534,10886318
TCL,MIA,"Tuscaloosa, AL","Miami, FL",0,0,1,675,200506,199453,10886318
DCA,MIA,"Washington, DC","Miami, FL",3657,5264,28,920,200502,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",12204,14928,105,920,200502,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",23999,28722,201,920,200504,10458534,10886318
DCA,MIA,"Washington, DC","Miami, FL",434,564,3,920,200504,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",3892,5640,30,921,200508,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",760,1349,71,295,200503,248066,10886318
DCA,MIA,"Washington, DC","Miami, FL",28512,35224,238,920,200511,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",297,645,3,921,200511,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",646,1349,71,295,200505,248066,10886318
DCA,MIA,"Washington, DC","Miami, FL",555,659,5,920,200504,10458534,10886318
LIT,MIA,"Little Rock, AR","Miami, FL",0,173,1,941,200506,645679,10886318
IAD,MIA,"Washington, DC","Miami, FL",2484,4308,30,921,200504,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",3187,5076,27,921,200504,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",4704,7158,46,921,200509,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,1,967,200508,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",136,272,2,921,200504,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",186,193,1,921,200502,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",616,728,4,921,200502,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",5017,6104,50,921,200502,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",185,214,2,921,200502,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",5768,6896,57,921,200504,10458534,10886318
MCI,MIA,"Kansas City, MO","Miami, FL",0,0,1,1252,200507,1958504,10886318
IAD,MIA,"Washington, DC","Miami, FL",37,188,1,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",3062,4260,30,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",2587,4292,29,921,200506,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",7523,9516,61,921,200512,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",708,1254,66,295,200504,248066,10886318
IAD,MIA,"Washington, DC","Miami, FL",315,330,3,921,200504,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",42,50,1,295,200512,248066,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",601,1159,61,295,200510,248066,10886318
IAD,MIA,"Washington, DC","Miami, FL",2684,5452,29,921,200510,10458534,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",687,1216,64,295,200502,248066,10886318
GNV,MIA,"Gainesville, FL","Miami, FL",604,1254,66,295,200506,248066,10886318
DCA,MIA,"Washington, DC","Miami, FL",7781,9159,71,920,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",29,66,1,921,200512,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,13,967,200504,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",6146,8874,57,921,200510,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",342,912,6,921,200509,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",189,645,3,921,200509,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",455,1075,5,921,200510,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",262,324,3,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",5409,6592,54,921,200501,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,2,967,200502,42063,10886318
IAD,MIA,"Washington, DC","Miami, FL",468,546,3,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",35,59,1,921,200504,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",121,138,1,921,200501,10458534,10886318
IAD,MIA,"Washington, DC","Miami, FL",4050,5640,30,921,200506,10458534,10886318
ILN,MIA,"Wilmington, OH","Miami, FL",0,0,11,967,200509,42063,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",176,250,5,1021,200511,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",858,1100,25,1021,200511,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3162,3999,31,1021,200501,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,173,1,1021,200503,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",784,1056,24,1021,200510,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",137,200,4,1021,200510,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,2,1021,200508,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,17,1021,200512,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200512,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",2847,4292,29,1021,200510,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200507,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200507,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",74,100,2,1021,200512,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",971,1188,27,1021,200512,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",91,100,1,1021,200504,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3475,4498,31,1021,200505,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,2,1021,200506,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",2501,4292,29,1021,200509,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",663,968,22,1021,200509,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",223,350,7,1021,200509,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,14,1021,200506,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200506,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200505,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,15,1021,200510,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",36,136,2,1021,200502,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3334,4440,30,1021,200511,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",945,1232,28,1021,200507,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",30,50,1,1021,200507,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3685,4588,31,1021,200512,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3490,4588,31,1021,200507,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",2515,4440,30,1021,200508,1645027,10886318
GRR,MIA,"Grand Rapids, MI","Miami, FL",147,173,1,1215,200504,767149,10886318
CID,MIA,"Cedar Rapids, IA","Miami, FL",0,173,1,1286,200510,247060,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",65,100,2,403,200501,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1241,2100,42,403,200501,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1775,2923,79,403,200501,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",60,100,2,403,200508,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",771,1350,27,403,200508,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,17,1021,200511,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1439,2331,63,403,200508,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",55,100,2,403,200506,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",768,1400,28,403,200506,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200506,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1346,2109,57,403,200507,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",750,1500,30,403,200507,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3389,3947,30,1021,200503,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",2806,3988,28,1021,200504,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,17,1021,200509,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1504,2183,59,403,200506,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",791,1400,28,403,200506,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",253,258,2,1021,200504,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",743,1450,29,403,200508,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",22,44,1,403,200506,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1769,2368,64,403,200502,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1652,2350,47,403,200502,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",32,50,1,403,200502,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",616,880,20,1021,200508,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",262,500,10,1021,200508,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",715,1450,29,403,200507,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",47,50,1,403,200507,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1853,3300,66,403,200505,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1507,2146,58,403,200505,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",19,50,1,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",797,1450,29,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",2388,3182,86,403,200504,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1142,1600,32,403,200504,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1693,2150,43,403,200503,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",2467,2960,80,403,200503,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",37,66,1,1021,200511,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",2982,3950,79,403,200512,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",158,185,5,403,200512,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",9,30,1,403,200510,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",9,19,1,403,200510,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",2859,3612,28,1021,200502,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",76,99,2,403,200511,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",814,1300,26,403,200511,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",11,19,1,403,200511,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",12,19,1,403,200512,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",696,1400,28,403,200510,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1161,1887,51,403,200510,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",751,1550,31,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1261,1998,54,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",0,0,1,403,200511,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,1,1021,200505,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",0,0,8,1021,200505,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",145,346,2,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",144,170,1,403,200509,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",63,150,3,403,200510,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",638,1300,26,403,200510,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",3692,4440,30,1021,200506,1645027,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1336,1887,51,403,200511,341471,10886318
TLH,MIA,"Tallahassee, FL","Miami, FL",1056,1750,35,403,200511,341471,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",38,59,1,1021,200504,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",71,200,2,1021,200502,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",42,50,1,1021,200506,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",730,836,19,1021,200506,1645027,10886318
IND,MIA,"Indianapolis, IN","Miami, FL",366,400,4,1021,200503,1645027,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",9319,11160,90,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",915,1364,11,964,200507,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",469,775,5,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",414,624,6,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1050,1390,9,964,200504,5299567,10886318
HOU,MIA,"Houston, TX","Miami, FL",28,62,1,955,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1132,1712,16,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",254,334,2,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",5502,7580,49,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8625,12276,99,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,3,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",7834,10044,81,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1006,1240,10,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",4841,8901,69,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",9198,12028,97,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",2963,4448,40,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",6990,9768,87,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",2689,4216,34,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1349,1860,15,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",852,1220,8,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",461,930,6,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",260,372,3,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",128,167,1,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8464,16538,116,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",388,496,4,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",11082,17720,122,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",5933,8328,74,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3241,5084,41,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",10322,17612,119,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",943,1550,10,964,200507,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",70,124,1,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3462,4368,39,964,200507,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",626,744,6,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",272,334,2,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8469,10912,88,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,2,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",524,744,6,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",12472,18204,123,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",6905,9672,78,964,200508,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",231,310,2,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3521,5156,46,964,200508,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",9340,11656,94,964,200507,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",6333,8810,62,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8660,10416,84,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",265,401,3,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,2,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,2,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,3,964,200505,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,2,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3092,4620,30,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",11951,18056,122,964,200507,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",5952,7316,59,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3351,3810,25,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1238,1860,15,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8900,10768,95,964,200512,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3747,7526,53,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",2485,2944,28,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",232,372,3,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",113,183,1,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3700,4588,37,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",300,312,3,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",7872,16872,114,964,200508,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",91,170,1,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",911,2015,13,964,200508,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,2,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",866,1240,10,964,200508,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",1242,1736,14,964,200504,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",514,620,4,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",8123,15688,106,964,200509,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",9389,11100,98,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200511,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3168,6757,52,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",791,925,6,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",3790,7952,56,964,200502,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",2995,3920,35,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",12482,17316,117,964,200506,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",5373,8124,62,964,200503,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",7592,16428,111,964,200510,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",0,0,1,964,200501,5299567,10886318
IAH,MIA,"Houston, TX","Miami, FL",531,668,4,964,200503,5299567,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",19858,27230,184,595,200512,4947012,10886318
AGS,MIA,"Augusta, GA","Miami, FL",0,0,1,532,200506,517352,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",1282,1632,8,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,14,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,4,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,1,595,200508,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",5703,7810,55,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",9300,11679,64,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",11090,14040,120,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",146,183,1,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",12065,14622,103,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",16593,26492,179,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",96,137,1,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",20125,24900,99,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",11870,15504,76,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",34,62,1,595,200505,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",16833,24945,99,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,1,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,3,595,200505,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",12471,25456,172,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,252,1,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",3498,4402,31,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",207,265,1,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",39171,49392,196,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",4011,6120,30,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",427,570,2,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",3998,6021,33,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",126,150,1,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",6130,7410,26,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",6509,8577,47,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,365,1,595,200503,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",241,300,2,595,200502,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",47,70,1,595,200504,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",1442,1632,8,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,1,595,200507,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",2697,3833,27,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,50,1,595,200502,4947012,10886318
ATL,OPF,"Atlanta, GA","Miami, FL",39,52,1,588,200510,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",19759,24192,96,595,200512,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,16,595,200507,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",143,150,1,595,200511,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",1528,2100,14,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",11428,16766,92,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",5314,7980,28,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,15,595,200510,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,0,17,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",38,59,1,595,200501,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",674,816,4,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",10407,17892,71,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",4287,5254,37,595,200509,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,62,1,595,200503,4947012,10886318
ATL,MIA,"Atlanta, GA","Miami, FL",0,173,1,595,200503,4947012,10886318
